u_idx,i_idx,timestamp
12399,51195,1371772800
12400,7281,1352678400
12400,10675,1352678400
12400,30517,1352678400
12400,18745,1360627200
12400,2006,1373328000
12400,42778,1374278400
12400,55247,1374278400
12400,42153,1380499200
12400,46860,1386720000
12400,51956,1386720000
12400,58726,1386720000
12400,59736,1386720000
12400,60481,1386720000
12400,48952,1389657600
12401,27139,1289520000
12401,34921,1333065600
12401,6807,1345680000
12401,33896,1345939200
12402,23453,1327708800
12402,3139,1355961600
12402,13899,1355961600
12402,29458,1355961600
12402,33778,1356393600
12402,8465,1363132800
12402,33339,1363132800
12402,27326,1363219200
12402,54047,1383091200
12403,23588,1255305600
12403,19992,1273968000
12403,30691,1297814400
12404,6693,1385078400
12404,11586,1385078400
12404,13554,1385078400
12404,15112,1385078400
12405,12605,1269993600
12405,36087,1356393600
12405,52955,1363046400
12405,25839,1363996800
12406,32348,1352073600
12406,46698,1352073600
12406,23842,1370908800
12406,12933,1379980800
12406,22334,1379980800
12406,25670,1379980800
12407,26681,1269820800
12407,43329,1321660800
12407,31026,1336521600
12407,23258,1347494400
12407,29614,1347494400
12408,17553,1254960000
12408,4026,1325635200
12408,39449,1329091200
12408,29874,1383177600
12408,32364,1383177600
12408,45598,1383177600
12409,53720,1357084800
12409,590,1357603200
12409,14437,1357603200
12409,19107,1357603200
12409,23808,1357603200
12409,37942,1357603200
12409,49140,1357603200
12409,10675,1364169600
12409,39919,1364169600
12409,50451,1364169600
12409,2542,1364947200
12409,2580,1366243200
12409,52955,1366243200
12409,43242,1368403200
12409,43250,1368403200
12409,16612,1369699200
12409,22226,1369699200
12409,584,1372118400
12409,47524,1375747200
12409,39277,1386892800
12409,59218,1386892800
12409,7585,1389052800
12410,2292,1171670400
12410,5821,1171670400
12410,10994,1171670400
12411,22412,1314057600
12411,24224,1335830400
12411,6006,1368576000
12411,34121,1374278400
12412,23136,1383350400
12412,38776,1383350400
12412,45907,1383350400
12412,53347,1383350400
12413,3139,1364774400
12413,25745,1364947200
12413,46077,1364947200
12414,24487,1355184000
12414,25586,1355184000
12414,33612,1355184000
12415,13576,1232323200
12415,15588,1238371200
12415,17783,1271289600
12415,41837,1342915200
12416,33934,1342656000
12416,48216,1346025600
12416,22451,1354060800
12416,26992,1356480000
12416,12478,1360713600
12416,24611,1360800000
12416,28284,1363046400
12416,40274,1363046400
12416,54672,1368403200
12416,45698,1370995200
12417,25666,1302739200
12417,29198,1302739200
12417,35528,1302739200
12417,39391,1347321600
12417,42116,1356393600
12418,37753,1356480000
12418,46787,1356480000
12418,53335,1366156800
12418,31331,1389139200
12419,20332,1356480000
12419,32357,1356480000
12419,32404,1356480000
12419,35057,1356480000
12420,25882,1359072000
12420,38079,1370736000
12420,6328,1404086400
12421,45698,1364342400
12421,28031,1376784000
12421,52361,1376784000
12421,30358,1390089600
12421,10035,1393545600
12422,35443,1340755200
12422,49119,1341273600
12422,5318,1360022400
12423,7314,1205366400
12423,8358,1228435200
12423,11671,1228435200
12423,13198,1228435200
12423,14487,1228435200
12423,7207,1269648000
12423,21535,1269648000
12423,23658,1269648000
12423,9766,1276128000
12423,21374,1280361600
12423,24745,1280361600
12423,27299,1280361600
12423,27556,1280361600
12424,10148,1395705600
12424,45182,1395705600
12424,54485,1395705600
12425,6149,1296345600
12425,2369,1343520000
12425,19900,1357171200
12425,11692,1365897600
12426,8205,1167350400
12426,8645,1188432000
12426,16580,1235606400
12427,43926,1395273600
12427,53301,1395273600
12427,55253,1395273600
12428,4608,1186012800
12428,5790,1186012800
12428,6496,1186012800
12428,6995,1186012800
12428,10374,1187222400
12428,18694,1235347200
12428,588,1250640000
12428,15588,1250640000
12428,12919,1251072000
12428,14480,1251072000
12428,16523,1251072000
12428,25670,1367884800
12429,25836,1404518400
12429,29827,1404518400
12429,53674,1404518400
12430,30782,1324425600
12430,35459,1325030400
12430,21363,1332115200
12431,1466,1041724800
12431,2291,1074038400
12431,3461,1077580800
12431,6927,1084752000
12431,1906,1085529600
12431,1028,1090972800
12431,1895,1090972800
12431,1714,1103673600
12432,235,1235088000
12432,14313,1355097600
12432,31536,1355097600
12432,49625,1355097600
12433,10258,1225065600
12433,12271,1241308800
12433,10988,1272240000
12433,37261,1338336000
12433,42522,1349481600
12433,17722,1373500800
12434,42683,1376784000
12434,44686,1379721600
12434,18112,1388361600
12435,7073,1270944000
12435,16343,1270944000
12435,16498,1270944000
12436,14437,1205020800
12436,633,1233360000
12436,7096,1368316800
12436,53128,1373673600
12437,297,1127520000
12437,201,1194998400
12437,20684,1264032000
12437,2323,1333929600
12437,70,1389312000
12437,4275,1389312000
12437,9624,1389312000
12437,28546,1402790400
12437,47242,1402790400
12437,62407,1402790400
12438,14392,1199491200
12438,23517,1326412800
12438,31436,1326412800
12438,43715,1349136000
12438,54721,1377561600
12439,46403,1349654400
12439,46329,1355097600
12439,38073,1376352000
12439,45155,1376352000
12440,9404,1189468800
12440,1212,1231372800
12440,9773,1234051200
12440,18136,1234051200
12441,21178,1308873600
12441,24663,1308873600
12441,2662,1326067200
12441,42334,1326067200
12441,37038,1335657600
12441,1036,1349740800
12441,21824,1352764800
12441,27390,1352764800
12441,47837,1352764800
12441,11737,1373587200
12441,48430,1373587200
12441,24837,1381536000
12441,44475,1381536000
12441,16444,1389139200
12441,41444,1389139200
12441,31863,1394496000
12441,39818,1394496000
12441,40063,1394496000
12441,60438,1394496000
12442,59905,1393459200
12442,5064,1396656000
12442,16955,1397347200
12443,16604,1228867200
12443,32582,1368748800
12443,44306,1368748800
12444,52825,1375401600
12444,12081,1399248000
12444,44492,1399248000
12444,57371,1399248000
12445,11773,1208476800
12445,21867,1280102400
12445,27407,1281571200
12445,27508,1282003200
12445,27110,1312329600
12446,59621,1377734400
12446,7121,1388534400
12446,21960,1388534400
12446,44087,1388534400
12447,355,1272758400
12447,51788,1377907200
12447,15058,1387497600
12447,34336,1387497600
12447,23340,1398729600
12448,51204,1366675200
12448,53966,1366675200
12448,4253,1372636800
12448,39964,1372636800
12448,41837,1372636800
12448,47471,1372636800
12448,53450,1372636800
12448,56025,1372636800
12448,49753,1372723200
12449,5632,1160352000
12449,5608,1170288000
12449,9180,1187740800
12449,852,1217203200
12449,13352,1217203200
12449,4810,1223856000
12449,17220,1223856000
12449,848,1249948800
12449,16832,1252713600
12449,17657,1260576000
12449,25330,1267488000
12449,18424,1288742400
12449,23693,1288742400
12449,25543,1295049600
12449,33133,1320796800
12449,2612,1352160000
12449,22786,1385510400
12450,4728,1247529600
12450,46633,1366156800
12450,52950,1394323200
12451,52949,1355184000
12451,53131,1355184000
12451,53242,1355184000
12451,26143,1362960000
12452,38187,1367193600
12452,44284,1369612800
12452,24994,1384214400
12453,19286,1259020800
12453,21622,1259020800
12453,24887,1372982400
12454,33863,1391040000
12454,22176,1398902400
12454,59881,1398902400
12455,2026,1240704000
12455,9523,1240704000
12455,10613,1240704000
12455,14378,1240704000
12455,31329,1353628800
12456,12860,1260057600
12456,23690,1260057600
12456,26979,1396742400
12456,54835,1396742400
12456,28331,1396828800
12457,48430,1361404800
12457,21902,1381276800
12457,37139,1386374400
12458,30433,1316736000
12458,31380,1335571200
12458,17788,1338854400
12458,27393,1338854400
12458,27398,1338854400
12458,13957,1339200000
12458,22061,1339200000
12458,27558,1339200000
12458,41229,1339200000
12458,44271,1339200000
12458,44532,1339200000
12458,46032,1339200000
12458,31322,1359763200
12458,40622,1365811200
12458,7281,1367366400
12458,26173,1367366400
12458,24992,1368403200
12458,25800,1368662400
12458,2909,1368748800
12458,28301,1368748800
12458,56875,1368748800
12458,8779,1368921600
12458,1514,1369094400
12458,4294,1369094400
12458,11514,1369094400
12458,21637,1369094400
12459,44284,1327708800
12459,48671,1359504000
12459,16448,1360800000
12459,34305,1360800000
12459,42683,1360800000
12459,47697,1360800000
12460,14731,1230940800
12460,6858,1261008000
12460,45225,1356825600
12460,37796,1363824000
12461,15823,1255737600
12461,17745,1266278400
12461,16872,1326499200
12462,265,995241600
12462,35884,1318032000
12462,49548,1367712000
12462,44731,1373673600
12462,51204,1379030400
12462,10290,1382054400
12463,6882,1179273600
12463,15821,1225152000
12463,14719,1227916800
12463,33159,1293667200
12464,15823,1233360000
12464,8578,1325894400
12464,45635,1338854400
12464,34562,1366502400
12464,57592,1372809600
12465,17385,1282694400
12465,6061,1282953600
12465,22653,1316476800
12465,23023,1316476800
12466,15355,1219276800
12466,6607,1229990400
12466,19742,1238976000
12466,25510,1264032000
12466,25425,1276732800
12467,43039,1338422400
12467,13625,1404259200
12467,38924,1404259200
12467,47110,1404259200
12468,18394,1323043200
12468,37919,1323043200
12468,6898,1387411200
12469,11108,1195257600
12469,10097,1212278400
12469,14731,1212278400
12469,6744,1240185600
12469,24510,1265414400
12469,26714,1265587200
12469,18922,1269302400
12469,20959,1269302400
12469,1324,1269475200
12469,25839,1288656000
12469,37593,1330300800
12469,8678,1336867200
12469,40707,1343433600
12469,37728,1356825600
12470,20809,1372118400
12470,36595,1372118400
12470,47242,1372118400
12471,24296,1354579200
12471,51942,1354579200
12471,14955,1367884800
12471,4357,1391385600
12471,54304,1391385600
12471,38452,1403136000
12472,32595,1313971200
12472,13200,1315180800
12472,24201,1326153600
12472,43715,1335139200
12473,20669,1239062400
12473,6693,1241740800
12473,16575,1241740800
12474,1153,1035244800
12474,13433,1394236800
12474,39543,1394236800
12475,4724,1360108800
12475,10651,1360108800
12475,28030,1360108800
12476,24082,1311638400
12476,31571,1311638400
12476,19383,1319932800
12477,6800,1370476800
12477,9922,1370476800
12477,39091,1370476800
12477,41537,1370476800
12478,18453,1345161600
12478,36078,1359504000
12478,37204,1361923200
12478,39037,1378339200
12479,38204,1306022400
12479,37904,1306108800
12479,25189,1354665600
12479,191,1354838400
12480,11284,1203120000
12480,2157,1252713600
12480,44306,1358985600
12480,37658,1362960000
12480,42427,1362960000
12481,173,1229385600
12481,5032,1232409600
12481,6166,1232409600
12481,9871,1232409600
12481,5712,1297814400
12481,24180,1316390400
12481,10623,1321920000
12482,53627,1351036800
12482,10531,1355356800
12482,15095,1355356800
12482,18156,1355356800
12482,43531,1355356800
12482,44358,1355356800
12482,44663,1355356800
12482,47323,1355356800
12482,54130,1355356800
12482,23396,1355529600
12482,27384,1355702400
12482,17187,1364169600
12482,14190,1364256000
12482,14493,1364256000
12482,53688,1364256000
12482,39511,1368316800
12483,20311,1281312000
12483,32785,1319328000
12483,32962,1319587200
12483,12180,1319760000
12483,33863,1319760000
12483,35950,1319760000
12483,14871,1320019200
12484,7121,1370390400
12484,6411,1379376000
12484,49121,1379376000
12484,45204,1387929600
12484,22061,1388275200
12484,48031,1388275200
12484,48638,1388275200
12485,13183,1295654400
12485,29000,1321574400
12485,28678,1322784000
12485,35478,1322784000
12485,8970,1326240000
12486,26249,1278633600
12486,27694,1278633600
12486,23554,1278806400
12486,14403,1279670400
12486,22880,1280620800
12486,20624,1295049600
12486,26729,1308700800
12486,33922,1311638400
12486,43370,1324166400
12486,43745,1334102400
12487,4728,1301702400
12487,42765,1363910400
12487,46637,1363910400
12487,50473,1363910400
12487,29064,1377648000
12488,126,1041206400
12488,11773,1231459200
12488,17268,1242518400
12488,4980,1248825600
12488,1877,1260748800
12488,24143,1264464000
12488,24653,1268870400
12488,27246,1272499200
12488,25789,1278201600
12488,30125,1304294400
12488,35622,1304294400
12488,35376,1309046400
12488,36992,1314230400
12488,41551,1323734400
12488,37965,1341705600
12488,53756,1362787200
12488,54066,1369094400
12489,45433,1374278400
12489,48042,1374278400
12489,3139,1383782400
12490,37823,1344988800
12490,47798,1345852800
12490,45276,1356393600
12490,31585,1366243200
12491,2801,1255478400
12491,23309,1255478400
12491,21239,1270512000
12491,10148,1270598400
12491,25759,1270598400
12491,27706,1270598400
12492,48638,1401753600
12492,60830,1401753600
12492,57343,1401926400
12492,47933,1402099200
12492,48145,1403827200
12492,48951,1403827200
12492,56662,1403827200
12492,58678,1403827200
12493,5197,1229040000
12493,18749,1381190400
12493,45154,1381190400
12494,42657,1344988800
12494,61961,1396483200
12494,36657,1399852800
12495,5184,1344297600
12495,24588,1344297600
12495,37038,1344297600
12495,13554,1387584000
12495,20636,1387584000
12495,34339,1387584000
12496,1303,1156896000
12496,41047,1340841600
12496,36816,1342483200
12496,46470,1346630400
12496,2676,1346716800
12496,37110,1354752000
12497,41600,1345075200
12497,43953,1345075200
12497,6451,1362873600
12498,3257,1174953600
12498,13955,1199491200
12498,11138,1231459200
12499,590,1257292800
12499,2026,1257292800
12499,6841,1312070400
12499,35318,1325462400
12499,9785,1363392000
12499,19236,1363392000
12500,9888,1360972800
12500,23978,1360972800
12500,29614,1360972800
12500,37139,1360972800
12500,44723,1360972800
12500,51603,1360972800
12500,24207,1361145600
12501,20097,1266105600
12501,5596,1277510400
12501,59656,1380758400
12501,20595,1389484800
12502,12849,1200873600
12502,14151,1201219200
12502,11565,1208995200
12502,36032,1300233600
12503,23285,1357776000
12503,25474,1357776000
12503,31579,1357776000
12503,35449,1367798400
12503,5009,1369958400
12504,36970,1348704000
12504,37157,1348704000
12504,48475,1348704000
12505,3059,1072742400
12505,10547,1195084800
12505,13795,1254268800
12506,7142,1404950400
12506,18858,1404950400
12506,34751,1404950400
12507,12945,1213315200
12507,12826,1247356800
12507,25331,1277337600
12507,1827,1282608000
12508,10271,1201564800
12508,11364,1201564800
12508,13132,1201564800
12509,590,1232928000
12509,1730,1232928000
12509,3056,1232928000
12509,5943,1232928000
12509,593,1245801600
12509,2682,1245801600
12509,2731,1245801600
12509,5197,1245801600
12509,7510,1245801600
12509,13253,1245801600
12509,13937,1258934400
12509,33133,1385337600
12509,46482,1385337600
12509,17949,1385424000
12510,34697,1310256000
12510,44305,1334966400
12510,41943,1350864000
12510,34696,1374537600
12510,57889,1374537600
12510,27928,1376956800
12511,24263,1405987200
12511,25663,1405987200
12511,28553,1405987200
12511,41355,1405987200
12512,21714,1320192000
12512,28762,1320192000
12512,11954,1368316800
12513,50253,1379894400
12513,590,1396224000
12513,24666,1396224000
12514,24010,1358294400
12514,29437,1358294400
12514,33334,1358294400
12514,33802,1358294400
12514,34195,1358294400
12514,35259,1358294400
12515,36992,1317513600
12515,37733,1359849600
12515,590,1360454400
12515,43701,1360454400
12515,1742,1366502400
12515,2539,1366502400
12515,32415,1366502400
12516,21856,1365206400
12516,24145,1365206400
12516,45598,1377648000
12517,31536,1404259200
12517,36436,1404259200
12517,43212,1404259200
12518,40118,1372550400
12518,16416,1378080000
12518,44284,1404432000
12519,30855,1361836800
12519,33023,1361836800
12519,47460,1361836800
12520,27488,1281398400
12520,43842,1373414400
12520,42616,1389052800
12520,43372,1389052800
12520,48952,1389052800
12520,61281,1389052800
12521,11692,1334620800
12521,14342,1390003200
12521,25006,1390003200
12521,33991,1390003200
12522,9314,1201564800
12522,22624,1368576000
12522,31735,1368576000
12523,7062,1154563200
12523,2000,1284422400
12523,7010,1322784000
12523,45913,1339113600
12524,7693,1295222400
12524,2824,1326585600
12524,16609,1327104000
12524,2493,1333497600
12524,3932,1334016000
12524,52438,1388275200
12525,14390,1324684800
12525,20636,1324684800
12525,20704,1324684800
12525,30798,1327536000
12526,815,1398643200
12526,15092,1398643200
12526,7993,1398729600
12526,14191,1398729600
12526,19274,1398729600
12527,10292,1178150400
12527,25975,1285200000
12527,30094,1303776000
